country_code,city_name,ascii_name,alt_names,latitude,longitude,iana_timezone,utc_offset_minutes,utc_offset_label
CA,Chibougamau,Chibougamau,CYMT|YMT,49.7719,-74.5281,America/Montreal,-240,UTC-04:00
US,"Santa Barbara, California","Santa Barbara, California",KSBA|SBA,34.426211,-119.840372,America/Los_Angeles,-420,UTC-07:00
US,"La Crosse, WI","La Crosse, WI",KLSE|LSE,43.878986,-91.256711,America/Chicago,-300,UTC-05:00
SB,Balalae,Balalae,AGGE|BAS,-6.967,155.883,Pacific/Guadalcanal,660,UTC+11:00
AR,Rio Gallegos,Rio Gallegos,RGL|SAWG,-51.608875,-69.312636,America/Argentina/Rio_Gallegos,-180,UTC-03:00
NZ,Taupo,Taupo,NZAP|TUO,-38.739723,176.084444,Pacific/Auckland,720,UTC+12:00
KP,Pyongyang,Pyongyang,FNJ|ZKPY,39.224061,125.67015,Asia/Pyongyang,540,UTC+09:00
DE,Altenburg,Altenburg,AOC|EDAC,50.981817,12.506361,Europe/Berlin,120,UTC+02:00
KR,Seoul,Seoul,GMP|ICN|RKSI|RKSM|RKSS|SSN|XSM,37.445833,127.113889,Asia/Seoul,540,UTC+09:00
IT,Cagliari,Cagliari,CAG|LIEE,39.251469,9.054283,Europe/Rome,120,UTC+02:00
IR,Abadan,Abadan,ABD|OIAA,30.371111,48.228333,Asia/Tehran,210,UTC+03:30
ES,Moron,Moron,LEMO|OZP,37.174917,-5.615944,Europe/Madrid,120,UTC+02:00
AU,Lindeman Island,Lindeman Island,LDC,-20.4536,149.03999,Australia/Lindeman,600,UTC+10:00
SG,Singapore,Singapore,QPG|SIN|WSAP|WSSL|WSSS|XSP,1.350189,103.994433,Asia/Singapore,480,UTC+08:00
AU,Thangool,Thangool,THG|YTNG,-24.493889,150.576111,Australia/Brisbane,600,UTC+10:00
IR,Chah Bahar,Chah Bahar,OIZC|ZBR,25.44335,60.382114,Asia/Tehran,210,UTC+03:30
US,"Keene, New Hampshire","Keene, New Hampshire",EEN,72.270833,42.898333,America/New_York,-240,UTC-04:00
CN,Jiamusi,Jiamusi,JMU|ZYJM,46.843394,130.465389,Asia/Harbin,480,UTC+08:00
PF,Puka Puka,Puka Puka,NTGP|PKP,-14.809458,-138.812811,Pacific/Tahiti,-600,UTC-10:00
TN,Djerba,Djerba,DJE|DTTJ,33.875031,10.775461,Africa/Tunis,60,UTC+01:00
ID,Batu Besar,Batu Besar,BTH|WIDD,1.120833,104.118611,Asia/Jakarta,420,UTC+07:00
VU,Valesdir,Valesdir,NVSV|VLS,-16.7961,168.177,Pacific/Efate,660,UTC+11:00
HR,Pula,Pula,LDPL|PUY,44.893533,13.922192,Europe/Zagreb,120,UTC+02:00
VU,Sara,Sara,NVSH|SSR,-15.4708,168.152,Pacific/Efate,660,UTC+11:00
BR,Niquelandia,Niquelandia,NQL,-14.4349,-48.4915,America/Sao_Paulo,-180,UTC-03:00
GB,Cambridge,Cambridge,CBG|EGSC,52.205,0.175,Europe/London,60,UTC+01:00
US,"Stony River, Alaska","Stony River, Alaska",SRV,61.7875,-156.591111,America/Anchorage,-480,UTC-08:00
US,"Sedona, Arizona","Sedona, Arizona",KSEZ|SDX,34.848628,-111.788472,America/Phoenix,-420,UTC-07:00
AR,Formosa,Formosa,FMA|SARF,-26.212722,-58.228111,America/Argentina/Cordoba,-180,UTC-03:00
US,"Jacksonville, North Carolina","Jacksonville, North Carolina",KOAJ|OAJ,34.829164,-77.612139,America/New_York,-240,UTC-04:00
BR,Minacu,Minacu,MQH|SBMC,-13.526944,-48.220556,America/Sao_Paulo,-180,UTC-03:00
TZ,Lindi,Lindi,HTLI|LDI,-9.85111,39.7578,Africa/Dar_es_Salaam,180,UTC+03:00
GB,Stronsay,Stronsay,EGER|SOY,59.1553,-2.64139,Europe/London,60,UTC+01:00
US,"Kalskag, Alaska","Kalskag, Alaska",KLG|PALG,61.5363,-160.341,America/Anchorage,-480,UTC-08:00
SR,Albina,Albina,ABN|SMBN,5.516667,-54.05,America/Paramaribo,-180,UTC-03:00
US,"Nondalton, Alaska","Nondalton, Alaska",NNL|PANO,59.966944,-154.851667,America/Anchorage,-480,UTC-08:00
US,"Jackson, Wyoming","Jackson, Wyoming",JAC|KJAC,43.60733333,-110.73775,America/Denver,-360,UTC-06:00
FR,Pau,Pau,LFBP|PUF,43.38,-0.418611,Europe/Paris,120,UTC+02:00
TH,Tak,Tak,TKT,16.89599,99.25335,Asia/Bangkok,420,UTC+07:00
BR,Oiapoque,Oiapoque,OYK,3.85549,-51.79687,America/Belem,-180,UTC-03:00
AU,Port Lincoln,Port Lincoln,PLO|YPLC,-34.6053,135.88,Australia/Adelaide,570,UTC+09:30
US,"Nome, Alaska","Nome, Alaska",OME|PAOM,64.512203,-165.445247,America/Nome,-480,UTC-08:00
NP,Rukumkot,Rukumkot,RUK|VNRK,28.627,82.195,Asia/Kathmandu,345,UTC+05:45
FI,Hyvinkaa,Hyvinkaa,EFHV|HYV,60.654444,24.881111,Europe/Helsinki,180,UTC+03:00
KE,Kisumu,Kisumu,HKKI|KIS,-0.086139,34.728892,Africa/Nairobi,180,UTC+03:00
PK,Bannu,Bannu,BNP|OPBN,32.9729,70.5279,Asia/Karachi,300,UTC+05:00
BS,Mayaguana,Mayaguana,MYG|MYMM,22.379528,-73.0135,America/Nassau,-240,UTC-04:00
DK,Stauning,Stauning,EKVJ|STA,55.990122,8.353906,Europe/Copenhagen,120,UTC+02:00
TR,Istanbul,Istanbul,ISL|IST|LTBA|LTFJ|SAW|СТ3,41.260775,28.74238,Europe/Istanbul,180,UTC+03:00
YE,Aden,Aden,ADE|OYAA,12.829542,45.028792,Asia/Aden,180,UTC+03:00
US,"Ontario, California","Ontario, California",KONT|ONT,34.056,-117.601194,America/Los_Angeles,-420,UTC-07:00
US,"Nuiqsut, Alaska","Nuiqsut, Alaska",NUI|PAQT,70.21,-151.005556,America/Anchorage,-480,UTC-08:00
DZ,Constantine,Constantine,CZL|DABC,36.276028,6.620386,Africa/Algiers,60,UTC+01:00
ID,Sumbawa,Sumbawa,SWQ|WADS,-8.489039,117.412119,Asia/Makassar,480,UTC+08:00
FM,Ulithi,Ulithi,ULI,10.01669979,139.8000031,Australia/Lindeman,600,UTC+10:00
AO,Huambo,Huambo,FNHU|NOV,-12.808878,15.760547,Africa/Luanda,60,UTC+01:00
CR,Palmar,Palmar,MRPM|PMZ,8.951025,-83.468583,America/Costa_Rica,-360,UTC-06:00
BE,Oostende,Oostende,EBOS|OST,51.198889,2.862222,Europe/Brussels,120,UTC+02:00
CZ,Prerov,Prerov,LKPO|PRV,49.425833,17.404722,Europe/Prague,120,UTC+02:00
SO,Kismayu,Kismayu,HCMK|KMU,-0.377353,42.459233,Africa/Mogadishu,180,UTC+03:00
CA,Churchill,Churchill,CYYQ|YYQ,58.739167,-94.065,America/Winnipeg,-300,UTC-05:00
US,"Port Bailey, Alaska","Port Bailey, Alaska",KPY,57.93,-153.040556,America/Anchorage,-480,UTC-08:00
VU,Tanna,Tanna,TAH,-19.455198,169.22394,Pacific/Efate,660,UTC+11:00
US,"Caribou, Maine","Caribou, Maine",CAR|KCAR,46.8715,-68.017917,America/New_York,-240,UTC-04:00
DE,Muenster,Muenster,EDDG|FMO|MKF|ZPE,52.134642,7.684831,Europe/Berlin,120,UTC+02:00
SK,Kosice,Kosice,KSC|LZKZ,48.663055,21.241112,Europe/Bratislava,120,UTC+02:00
ID,Pekanbaru,Pekanbaru,PKU|WIBB,0.460786,101.444539,Asia/Jakarta,420,UTC+07:00
BS,Walkers Cay,Walkers Cay,WKR,0.0,0.0,America/Nassau,-240,UTC-04:00
ID,Fak Fak,Fak Fak,FKQ|WASF,-2.920192,132.267031,Asia/Jayapura,540,UTC+09:00
VN,Ho Chi Minh City,Ho Chi Minh City,SGN|VVTS,10.818797,106.651856,Asia/Ho_Chi_Minh,420,UTC+07:00
US,"Lompoc, California","Lompoc, California",KLPC|KVBG|LPC|VBG,34.6656,-120.4675,America/Vancouver,-420,UTC-07:00
AU,Kununurra,Kununurra,KNX|YPKU,-15.778056,128.7075,Australia/Perth,480,UTC+08:00
ST,Sao Tome Is,Sao Tome Is,FPST|TMS,0.378175,6.712153,Africa/Sao_Tome,0,UTC+00:00
BR,Lins,Lins,LIP|SBLN,-21.664039,-49.730519,America/Sao_Paulo,-180,UTC-03:00
ID,Balikpapan,Balikpapan,BPN|WALL,-1.268272,116.894478,Asia/Makassar,480,UTC+08:00
CO,El Yopal,El Yopal,EYP|SKYP,5.319114,-72.383975,America/Bogota,-300,UTC-05:00
US,"Camp Springs, Maryland","Camp Springs, Maryland",ADW|KADW,38.810806,-76.867028,America/New_York,-240,UTC-04:00
US,"Fort Sill, Oklahoma","Fort Sill, Oklahoma",FSI|KFSI,34.649833,-98.402167,America/Chicago,-300,UTC-05:00
CA,Ekati,Ekati,CYOA|YOA,64.698889,-110.614722,America/Yellowknife,-360,UTC-06:00
FJ,Moala,Moala,MFJ|NFMO,-18.5667,179.951,Pacific/Fiji,720,UTC+12:00
CN,Sanya,Sanya,SYX|ZJSY,18.302897,109.412272,Asia/Chongqing,480,UTC+08:00
AR,General Pico,General Pico,GPO,-35.69618,-63.75829,America/Argentina/Salta,-180,UTC-03:00
TR,Balikesir,Balikesir,BZI|LTBF,39.619258,27.925958,Europe/Istanbul,180,UTC+03:00
FJ,Mana Islands,Mana Islands,MNF|NFMA,-17.6731,177.098,Pacific/Fiji,720,UTC+12:00
FR,Avignon,Avignon,AVN|LFMV|XZN,43.9073,4.901831,Europe/Paris,120,UTC+02:00
PE,Tarapoto,Tarapoto,SPST|TPP,-6.508742,-76.373247,America/Lima,-300,UTC-05:00
DE,Hamburg,Hamburg,EDDH|EDHL|HAM|LBC|ZMB,53.630389,9.988228,Europe/Berlin,120,UTC+02:00
FR,Troyes,Troyes,LFQB|QYR,48.322136,4.016703,Europe/Paris,120,UTC+02:00
AE,Dubai,Dubai,DWC|DXB|OMDB|OMDW|XHB|XMB|XNB,25.252778,55.364444,Asia/Dubai,240,UTC+04:00
VE,Maracay,Maracay,MYC|SVBS,10.249978,-67.649419,America/Caracas,-240,UTC-04:00
DE,Cuxhaven,Cuxhaven,KNDZ|NDZ,53.768612,8.644722,Europe/Berlin,120,UTC+02:00
FR,Basel Mulhouse,Basel Mulhouse,BSL|EAP|LFSB|MLH|ZDH,47.589583,7.529914,Europe/Paris,120,UTC+02:00
MV,Hanimaadhoo,Hanimaadhoo,HAQ|VRMH,6.74423,73.1705,Indian/Maldives,300,UTC+05:00
GB,Bournemouth,Bournemouth,BOH|EGHH,50.78,-1.8425,Europe/London,60,UTC+01:00
AU,Kowanyama,Kowanyama,KWM|YKOW,-15.4856,141.751,Australia/Brisbane,600,UTC+10:00
US,"Los Alamos, New Mexico","Los Alamos, New Mexico",KLAM|LAM,35.8798019,-106.2694153,America/Denver,-360,UTC-06:00
GA,Mouila,Mouila,FOGM|MJL,-1.84514,11.0567,Africa/Libreville,60,UTC+01:00
KR,Yeosu,Yeosu,RKJY|RSU,34.842328,127.61685,Asia/Seoul,540,UTC+09:00
CO,Santa Rosalia,Santa Rosalia,SSL,0.0,0.0,America/Cayman,-300,UTC-05:00
RU,Velikiye Luki,Velikiye Luki,ULOL|VLU,56.381667,30.61,Europe/Moscow,180,UTC+03:00
LC,Saint Lucia,Saint Lucia,SLU|TLPC|TLPL|UVF,14.020228,-60.992936,America/St_Lucia,-240,UTC-04:00
US,"Bryce, Utah","Bryce, Utah",BCE|KBCE,37.706444,-112.145806,America/Denver,-360,UTC-06:00
PF,Takapoto,Takapoto,NTGT|TKP,-14.709544,-145.245814,Pacific/Tahiti,-600,UTC-10:00
AU,Yam Island,Yam Island,XMY|YYMI,-9.90111,142.776,Australia/Brisbane,600,UTC+10:00
CA,Baie Comeau,Baie Comeau,CYBC|YBC,49.1325,-68.204444,America/Montreal,-240,UTC-04:00
IR,Birjand,Birjand,OIMB|XBJ,32.898056,59.266111,Asia/Tehran,210,UTC+03:30
CA,Rankin Inlet,Rankin Inlet,CYRT|YRT,62.81139,-92.115833,America/Rankin_Inlet,-300,UTC-05:00
ID,Samarinda,Samarinda,SRI|WALS,-0.484531,117.157111,Asia/Makassar,480,UTC+08:00
EC,Machala,Machala,MCH|SEMH,-3.268903,-79.961572,America/Guayaquil,-300,UTC-05:00
US,"Port Clarence, Alaska","Port Clarence, Alaska",KPC|PAPC,65.2537,-166.859,America/Nome,-480,UTC-08:00
BR,Tucurui,Tucurui,SBTU|TUR,-3.786008,-49.720267,America/Belem,-180,UTC-03:00
US,"Aiken, SC","Aiken, SC",AIK|KAIK,33.6493889,-81.6850278,America/New_York,-240,UTC-04:00
CA,Sydney,Sydney,CYQY|YQY,46.161388,-60.047779,America/Glace_Bay,-180,UTC-03:00
EG,Port Said,Port Said,HEPS|PSD,31.279444,32.24,Africa/Cairo,180,UTC+03:00
CD,Matadi,Matadi,FZAM|MAT,-5.79961,13.4404,Africa/Kinshasa,60,UTC+01:00
CA,Akulivik,Akulivik,AKV|CYKO,60.8186,-78.1486,America/Montreal,-240,UTC-04:00
GL,Neerlerit Inaat,Neerlerit Inaat,BGCO|CNP,70.7433,-22.6606,America/Scoresbysund,-60,UTC-01:00
NZ,Takaka,Takaka,KTF|NZTK,-40.85,172.8,Pacific/Auckland,720,UTC+12:00
PG,Simbai,Simbai,SIM,-4.0,144.0,Pacific/Port_Moresby,600,UTC+10:00
FI,Mikkeli,Mikkeli,EFMI|MIK,61.6866,27.201794,Europe/Helsinki,180,UTC+03:00
TR,Usak,Usak,LTBO|USQ,38.681478,29.471675,Europe/Istanbul,180,UTC+03:00
EG,Kharga,Kharga,UVL,25.4736,30.5907,Africa/Cairo,180,UTC+03:00
PG,Agaun,Agaun,AUP,0.0,0.0,Asia/Vladivostok,600,UTC+10:00
AU,Mildura,Mildura,MQL|YMIA,-34.2292,142.086,Australia/Melbourne,600,UTC+10:00
US,"Warrensburg, Missouri","Warrensburg, Missouri",KSZL|SZL,38.730306,-93.547864,America/Chicago,-300,UTC-05:00
US,"Rutland, Vermont","Rutland, Vermont",KRUT|RUT,43.5294,-72.9496,America/New_York,-240,UTC-04:00
ID,Anggi,Anggi,AGD,-1.38333,133.867,Asia/Yakutsk,540,UTC+09:00
AU,Cleve,Cleve,CVC,-33.7097,136.505,Australia/Adelaide,570,UTC+09:30
US,"Cape Romanzof, Alaska","Cape Romanzof, Alaska",CZF|PACZ,61.780297,-166.038747,America/Nome,-480,UTC-08:00
MG,Nossi Be,Nossi Be,FMNN|NOS,-13.312067,48.314822,Indian/Antananarivo,180,UTC+03:00
US,"Port Lions, Alaska","Port Lions, Alaska",ORI,57.885278,-152.846111,America/Anchorage,-480,UTC-08:00
BG,Gorna Orechovitsa,Gorna Orechovitsa,GOZ|LBGO,43.151444,25.712889,Europe/Sofia,180,UTC+03:00
DE,Westerland,Westerland,EDXW|GWT,54.91325,8.340472,Europe/Berlin,120,UTC+02:00
MN,Bulgan,Bulgan,UGA|ZMBN,48.854167,103.484167,Asia/Ulaanbaatar,480,UTC+08:00
MX,Mexico City,Mexico City,AZP|MEX|MMMX|MMTO|NLU|TLC,19.436303,-99.072097,America/Mexico_City,-360,UTC-06:00
PK,Zhob,Zhob,OPZB|PZH,31.358381,69.463606,Asia/Karachi,300,UTC+05:00
FR,Arcachon,Arcachon,LFCH|XAC,44.59639,-1.110833,Europe/Paris,120,UTC+02:00
US,"Saint Paul Island, Alaska","Saint Paul Island, Alaska",PASN|SNP,57.167333,-170.220444,America/Nome,-480,UTC-08:00
MA,Tan Tan,Tan Tan,GMAT|TTA,28.448194,-11.161347,Africa/Casablanca,60,UTC+01:00
BS,Governors Harbour,Governors Harbour,GHB|MYEM,25.284706,-76.331011,America/Nassau,-240,UTC-04:00
CA,Rainbow Lake,Rainbow Lake,CYOP|YOP,58.491389,-119.407778,America/Edmonton,-360,UTC-06:00
MG,Fort Dauphin,Fort Dauphin,FMSD|FTU,-25.038056,46.956111,Indian/Antananarivo,180,UTC+03:00
AU,Renmark,Renmark,RMK|YREN,-34.118,140.404,Australia/Adelaide,570,UTC+09:30
SC,Praslin Island,Praslin Island,FSPP|PRI,-4.319292,55.691417,Indian/Mahe,240,UTC+04:00
FO,Faroe Islands,Faroe Islands,EKVG|FAE,62.063628,-7.277219,Atlantic/Faroe,60,UTC+01:00
ES,Tenerife,Tenerife,GCTS|GCXO|TFN|TFS,28.482653,-16.341536,Atlantic/Canary,60,UTC+01:00
KR,Busan,Busan,PUS|RKPK,35.179528,128.938222,Asia/Seoul,540,UTC+09:00
DE,Finkenwerder,Finkenwerder,EDHI|XFW,53.535886,9.837025,Europe/Berlin,120,UTC+02:00
AF,Faizabad,Faizabad,FBD|OAFZ,37.1211,70.5181,Asia/Kabul,270,UTC+04:30
NO,Namsos,Namsos,ENNM|OSY,64.4722,11.5786,Europe/Oslo,120,UTC+02:00
CA,Paradise River,Paradise River,YDE,0.0,0.0,America/Halifax,-180,UTC-03:00
US,"Great Falls, Montana","Great Falls, Montana",GTF|KGTF,47.482,-111.370689,America/Denver,-360,UTC-06:00
RU,Volgograd,Volgograd,URWW|VOG,48.782528,44.345544,Europe/Volgograd,180,UTC+03:00
CD,Ilebo,Ilebo,FZVS|PFR,-4.333,20.583,Africa/Lubumbashi,120,UTC+02:00
RU,Olyokminsk,Olyokminsk,OLZ|UEMO,60.39677,120.464144,Asia/Yakutsk,540,UTC+09:00
US,"Adak Island, Alaska","Adak Island, Alaska",ADK|PADK,51.878,-176.646,America/Adak,-540,UTC-09:00
US,"Bloomington, Indiana","Bloomington, Indiana",BMG|KBMG,39.1460208,-86.6166805,America/Indiana/Indianapolis,-240,UTC-04:00
US,"Manistee, Michigan","Manistee, Michigan",KMBL|MBL,44.2725,-86.246944,America/Detroit,-240,UTC-04:00
CA,Gjoa Haven,Gjoa Haven,CYHK|YHK,68.635556,-95.849722,America/Cambridge_Bay,-360,UTC-06:00
GB,Birmingham,Birmingham,BHX|EGBB|QQN|ZBC,52.453856,-1.748028,Europe/London,60,UTC+01:00
RU,Bodaybo,Bodaybo,ODO|UIKB,57.861296,114.23228,Asia/Irkutsk,480,UTC+08:00
CA,Portage La Prairie,Portage La Prairie,CYPG|YPG,49.903056,-98.273889,America/Winnipeg,-300,UTC-05:00
US,"Charleston, SC","Charleston, SC",CHS|KCHS,32.898647,-80.040528,America/New_York,-240,UTC-04:00
PG,Aitape,Aitape,ATP,-3.18985,142.43,Asia/Vladivostok,600,UTC+10:00
NC,Koumac,Koumac,KOC|NWWK,-20.546314,164.255625,Pacific/Noumea,660,UTC+11:00
US,"Amook, Alaska","Amook, Alaska",AOS,57.471389,-153.815278,America/Anchorage,-480,UTC-08:00
US,"Joplin, Missouri","Joplin, Missouri",JLN|KJLN,37.151814,-94.498269,America/Chicago,-300,UTC-05:00
ID,Namrole,Namrole,NRE,-3.82081,126.718,Asia/Jayapura,540,UTC+09:00
CA,Tadoule Lake,Tadoule Lake,CYBQ|XTL,58.706111,-98.512222,America/Winnipeg,-300,UTC-05:00
MY,Long Lellang,Long Lellang,LGL|WBGF,3.421,115.154,Asia/Kuching,480,UTC+08:00
FR,Lille,Lille,LFQQ|LIL|XDB|XFA,50.561942,3.089444,Europe/Paris,120,UTC+02:00
AR,Parana,Parana,PRA|SAAP,-31.794778,-60.480361,America/Argentina/Cordoba,-180,UTC-03:00
FR,Villefranche Sur Saone,Villefranche Sur Saone,LFHV|XVF,45.901947,4.634906,Europe/Paris,120,UTC+02:00
TW,Taitung,Taitung,RCFN|TTT,22.754986,121.101681,Asia/Taipei,480,UTC+08:00
CA,"Deer Lake, ON","Deer Lake, ON",CYVZ|YVZ,52.6558,-94.0614,America/Winnipeg,-300,UTC-05:00
PK,Peshawar,Peshawar,OPPS|PEW,33.993911,71.514581,Asia/Karachi,300,UTC+05:00
AU,Bundaberg,Bundaberg,BDB|YBUD,-24.903889,152.318611,Australia/Brisbane,600,UTC+10:00
IE,Inisheer,Inisheer,EIIR|INQ,53.0647,-9.5109,Europe/Dublin,60,UTC+01:00
US,"Bakersfield, California","Bakersfield, California",BFL|KBFL,35.433598,-119.05677,America/Los_Angeles,-420,UTC-07:00
US,"Alliance, Nebraska","Alliance, Nebraska",AIA|KAIA,42.053333,-102.803889,America/Denver,-360,UTC-06:00
NG,Calabar,Calabar,CBQ|DNCA,4.976019,8.347197,Africa/Lagos,60,UTC+01:00
CA,Resolute,Resolute,CYRB|YRB,74.716944,-94.969444,America/Resolute,-300,UTC-05:00
RU,Yekaterinburg,Yekaterinburg,SVX|USSS,56.744733,60.80268,Asia/Yekaterinburg,300,UTC+05:00
US,"Silver City, New Mexico","Silver City, New Mexico",SVC,32.6365,-108.156,America/Denver,-360,UTC-06:00
JP,Otaru,Otaru,QOT,43.1894444,141.0022222,Asia/Tokyo,540,UTC+09:00
VG,Beef Island,Beef Island,EIS|TUPJ,18.444834,-64.542975,America/Tortola,-240,UTC-04:00
RS,Nis,Nis,INI|LYNI,43.337289,21.853722,Europe/Belgrade,120,UTC+02:00
IN,Aizawl,Aizawl,AJL|VEAZ,23.746603,92.802767,Asia/Kolkata,330,UTC+05:30
FJ,Labasa,Labasa,LBS|NFNL,-16.466749,179.33986,Pacific/Fiji,720,UTC+12:00
EG,Tour Sinai City,Tour Sinai City,ELT|HETR,28.209028,33.645517,Africa/Cairo,180,UTC+03:00
AU,Argyle,Argyle,GYL|YARG,-16.6369,128.451,Australia/Perth,480,UTC+08:00
CN,Dandong,Dandong,DDG|ZYDD,40.0255,124.2866,Asia/Shanghai,480,UTC+08:00
VE,Acarigua,Acarigua,AGV|SVAC,9.553422,-69.237536,America/Caracas,-240,UTC-04:00
NO,Andenes,Andenes,ANX|ENAN,69.2925,16.144167,Europe/Oslo,120,UTC+02:00
KW,Kuwait,Kuwait,KWI|OKBK,29.226567,47.968928,Asia/Kuwait,180,UTC+03:00
DZ,Biskra,Biskra,BSK|DAUB,34.793289,5.738231,Africa/Algiers,60,UTC+01:00
US,"Polk Inlet, Alaska","Polk Inlet, Alaska",POQ,0.0,0.0,America/Anchorage,-480,UTC-08:00
US,"Lewistown, Montana","Lewistown, Montana",KLWT|LWT,47.0493,-109.467,America/Denver,-360,UTC-06:00
ES,Oviedo,Oviedo,LEAS|OVD|OVI,43.563567,-6.034622,Europe/Madrid,120,UTC+02:00
NI,Rosita,Rosita,MNRT|RFS,13.897222,-84.404722,America/Managua,-360,UTC-06:00
SE,Soederhamn,Soederhamn,ESCL|SOO,61.261667,17.098056,Europe/Stockholm,120,UTC+02:00
CN,Anqing,Anqing,AQG|ZSAQ,30.5822,117.0502,Asia/Shanghai,480,UTC+08:00
UZ,Nukus,Nukus,NCU|UTNN,42.4884,59.6233,Asia/Samarkand,300,UTC+05:00
IN,Dibrugarh,Dibrugarh,DIB|VEMN,27.483853,95.016922,Asia/Kolkata,330,UTC+05:30
CF,Bria,Bria,BIV|KBIV,42.7427778,-86.1078333,Africa/Bangui,60,UTC+01:00
CA,Nanaimo,Nanaimo,CAC8|CYCD|YCD|ZNA,49.052333,-123.870167,America/Vancouver,-420,UTC-07:00
TW,Green Island,Green Island,GNI|RCGI,22.673853,121.466481,Asia/Taipei,480,UTC+08:00
BH,Bahrain,Bahrain,BAH|OBBI,26.270834,50.63361,Asia/Bahrain,180,UTC+03:00
SH,Georgetown,Georgetown,ASI,-7.969597,-14.393664,Atlantic/St_Helena,0,UTC+00:00
US,"Franklin, Pennsylvania","Franklin, Pennsylvania",FKL|KFKL,41.377874,-79.860362,America/New_York,-240,UTC-04:00
BO,Bermejo,Bermejo,BJO|SLBJ,-22.773336,-64.312881,America/La_Paz,-240,UTC-04:00
PT,Lisboa,Lisboa,LIS|LPPT,38.781311,-9.135919,Europe/Lisbon,60,UTC+01:00
AU,Bunbury,Bunbury,BUY|KBUY,36.0485433,-79.4748892,Australia/Perth,480,UTC+08:00
GA,Franceville,Franceville,FOON|MVB,-1.656156,13.438036,Africa/Libreville,60,UTC+01:00
IS,Borgarfjordur Eystri,Borgarfjordur Eystri,BGJ,65.5164,-13.805,Atlantic/Reykjavik,0,UTC+00:00
US,"Scottsbluff, Nebraska","Scottsbluff, Nebraska",BFF|KBFF,41.874,-103.596,America/Denver,-360,UTC-06:00
SB,Choiseul Bay,Choiseul Bay,AGGC|CHY,-6.711944,156.396111,Pacific/Guadalcanal,660,UTC+11:00
CG,Brazzaville,Brazzaville,BZV|FCBB,-4.2517,15.253031,Africa/Brazzaville,60,UTC+01:00
CH,Lucerne,Lucerne,QLJ,47.1899,8.2047,Europe/Zurich,120,UTC+02:00
US,"Gambell, Alaska","Gambell, Alaska",GAM|PAGM,63.7668,-171.733,America/Nome,-480,UTC-08:00
FR,Angouleme,Angouleme,ANG|LFBU,45.729247,0.221456,Europe/Paris,120,UTC+02:00
PE,Puerto Maldonado,Puerto Maldonado,PEM|SPTU,-12.613611,-69.228611,America/Lima,-300,UTC-05:00
CN,Kunming,Kunming,KMG|ZPPP,24.992364,102.743536,Asia/Chongqing,480,UTC+08:00
CA,Cranbrook,Cranbrook,CYXC|YXC,49.612222,-115.781944,America/Edmonton,-360,UTC-06:00
AR,Rio Hondo,Rio Hondo,RHD|SANH,-27.509946,-64.936666,America/Argentina/Cordoba,-180,UTC-03:00
CO,Puerto Carreno,Puerto Carreno,PCR|SKPC,6.184717,-67.493164,America/Bogota,-300,UTC-05:00
US,"Decatur, Illinois","Decatur, Illinois",DEC|KDEC,39.834564,-88.865689,America/Chicago,-300,UTC-05:00
US,"Akiak, Alaska","Akiak, Alaska",AKI|PFAK,60.902778,-161.230556,America/Anchorage,-480,UTC-08:00
FR,Bastia,Bastia,BIA|LFKB,42.552664,9.483731,Europe/Paris,120,UTC+02:00
CO,Tulua,Tulua,SKUL|ULQ,4.088358,-76.235133,America/Bogota,-300,UTC-05:00
US,"Helena, Montana","Helena, Montana",HLN|KHLN,46.606806,-111.98275,America/Denver,-360,UTC-06:00
PG,Namatanai,Namatanai,ATN,0.0,0.0,Asia/Vladivostok,600,UTC+10:00
CD,Basankusu,Basankusu,BSU|FZEN,1.22472,19.7889,Africa/Kinshasa,60,UTC+01:00
SE,Ronneby,Ronneby,ESDF|RNB,56.266667,15.265,Europe/Stockholm,120,UTC+02:00
US,"Millville, New Jersey","Millville, New Jersey",KMIV|MIV,39.367806,-75.072222,America/New_York,-240,UTC-04:00
CN,Jiujiang,Jiujiang,JIU|ZSJJ,29.733,115.983,Asia/Shanghai,480,UTC+08:00
NO,Sorkjosen,Sorkjosen,ENSR|SOJ,69.7868,20.9594,Europe/Oslo,120,UTC+02:00
US,"Berkeley, California","Berkeley, California",JBK,0.0,0.0,America/Vancouver,-420,UTC-07:00
CA,Whitecourt,Whitecourt,CYZU|YZU,54.14389,-115.786667,America/Edmonton,-360,UTC-06:00
NZ,Gisborne,Gisborne,GIS|NZGS,-38.663333,177.978333,Pacific/Auckland,720,UTC+12:00
KI,Christmas Island,Christmas Island,CXI|PLCH,1.986161,-157.349778,Pacific/Kiritimati,840,UTC+14:00
OM,Dibaa,Dibaa,BYB,0.0,0.0,Asia/Dubai,240,UTC+04:00
HN,Roatan,Roatan,MHRO|RTB,16.316814,-86.522961,America/Tegucigalpa,-360,UTC-06:00
DK,Odense,Odense,EKOD|ODE,55.476664,10.330933,Europe/Copenhagen,120,UTC+02:00
EG,Abu Simbel,Abu Simbel,ABS|HEBL,22.375953,31.611722,Africa/Cairo,180,UTC+03:00
GB,Sanday,Sanday,EGES|NDY,59.2503,-2.57667,Europe/London,60,UTC+01:00
CA,Chapleau,Chapleau,CYLD|YLD,47.82,-83.346667,America/Toronto,-240,UTC-04:00
